지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),적설(cm)
133,대전,2018-11-11 18:00,10.6,,1.2,84,
133,대전,2018-11-11 19:00,10.3,,.5,83,
133,대전,2018-11-11 20:00,10.2,,.6,85,
133,대전,2018-11-11 21:00,10.3,0,0,85,
133,대전,2018-11-11 22:00,10.3,,1.2,87,
133,대전,2018-11-11 23:00,9.9,,1.4,88,
133,대전,2018-11-12 00:00,9.8,0,1.2,86,
133,대전,2018-11-12 01:00,9.5,,.8,84,
133,대전,2018-11-12 02:00,8.4,,1.1,82,
133,대전,2018-11-12 03:00,7.2,,1.3,85,
133,대전,2018-11-12 04:00,6.5,,.9,85,
133,대전,2018-11-12 05:00,5.8,,.6,85,
133,대전,2018-11-12 06:00,5.3,,.4,84,
133,대전,2018-11-12 07:00,4.8,,1.2,84,
133,대전,2018-11-12 08:00,5.1,,.5,90,
133,대전,2018-11-12 09:00,6.8,,.4,77,
133,대전,2018-11-12 10:00,9.4,,1.4,59,
133,대전,2018-11-12 11:00,11.3,,1.1,49,
133,대전,2018-11-12 12:00,12.5,,1.6,42,
133,대전,2018-11-12 13:00,13.5,,1.4,42,
133,대전,2018-11-12 14:00,14.6,,1.9,42,
133,대전,2018-11-12 15:00,14.2,,2.1,41,
133,대전,2018-11-12 16:00,14.2,,1,41,
133,대전,2018-11-12 17:00,12.2,,1.1,46,
133,대전,2018-11-12 18:00,10.4,,1.1,52,
133,대전,2018-11-12 19:00,9,,.6,60,
133,대전,2018-11-12 20:00,8.7,,1.4,62,
133,대전,2018-11-12 21:00,8.1,,.9,69,
133,대전,2018-11-12 22:00,7.6,,1.1,73,
133,대전,2018-11-12 23:00,6.7,,.4,76,
133,대전,2018-11-13 00:00,5.8,,1.2,82,
133,대전,2018-11-13 01:00,5,,0,84,
133,대전,2018-11-13 02:00,4.5,,.9,88,
133,대전,2018-11-13 03:00,4,,.4,90,
133,대전,2018-11-13 04:00,3.5,,.8,91,
133,대전,2018-11-13 05:00,3.2,,.9,92,
133,대전,2018-11-13 06:00,3.1,,1,93,
133,대전,2018-11-13 07:00,3.3,,.4,92,
133,대전,2018-11-13 08:00,3.9,,.5,91,
133,대전,2018-11-13 09:00,5.4,,.1,89,
133,대전,2018-11-13 10:00,7.4,,.5,85,
133,대전,2018-11-13 11:00,10.1,,.7,75,
133,대전,2018-11-13 12:00,12.4,,1.3,62,
133,대전,2018-11-13 13:00,13.2,,1.2,62,
133,대전,2018-11-13 14:00,14.7,,1.1,57,
133,대전,2018-11-13 15:00,14.9,,1,54,
133,대전,2018-11-13 16:00,15.1,,1.9,50,
133,대전,2018-11-13 17:00,13.3,,1.8,59,
133,대전,2018-11-13 18:00,11.3,,1.1,64,
133,대전,2018-11-13 19:00,10.1,,1.1,65,
133,대전,2018-11-13 20:00,9.4,,.5,65,
133,대전,2018-11-13 21:00,8.5,,1.2,67,
133,대전,2018-11-13 22:00,8.3,,.9,68,
133,대전,2018-11-13 23:00,7.2,,1.5,76,
133,대전,2018-11-14 00:00,6.8,,.3,79,
133,대전,2018-11-14 01:00,6.1,,.3,83,
133,대전,2018-11-14 02:00,5.3,,.1,85,
133,대전,2018-11-14 03:00,5,,1.2,86,
133,대전,2018-11-14 04:00,4.5,,1,88,
133,대전,2018-11-14 05:00,4.1,,1.3,90,
133,대전,2018-11-14 06:00,3.8,,1.1,91,
133,대전,2018-11-14 07:00,3.4,,.7,93,
133,대전,2018-11-14 08:00,3.7,,1,93,
133,대전,2018-11-14 09:00,5.6,,.8,89,
133,대전,2018-11-14 10:00,9,,1,79,
133,대전,2018-11-14 11:00,11.9,,.7,70,
133,대전,2018-11-14 12:00,13.9,,1.7,64,
133,대전,2018-11-14 13:00,15.6,,1.2,56,
133,대전,2018-11-14 14:00,15.9,,1,49,
133,대전,2018-11-14 15:00,16,,1.3,44,
133,대전,2018-11-14 16:00,16.3,,.4,43,
133,대전,2018-11-14 17:00,14.1,,1,53,
133,대전,2018-11-14 18:00,12.2,,1.2,62,
133,대전,2018-11-14 19:00,10.9,,.6,68,
133,대전,2018-11-14 20:00,10.1,,.4,72,
133,대전,2018-11-14 21:00,9,,1,76,
133,대전,2018-11-14 22:00,8,,1.4,80,
133,대전,2018-11-14 23:00,7.4,,.2,83,
133,대전,2018-11-15 00:00,6.5,,.5,86,
133,대전,2018-11-15 01:00,6,,1,88,
133,대전,2018-11-15 02:00,5.3,,1,90,
133,대전,2018-11-15 03:00,4.9,,.2,91,
133,대전,2018-11-15 04:00,4.3,,1.1,93,
133,대전,2018-11-15 05:00,4,,.3,93,
133,대전,2018-11-15 06:00,3.7,,1,94,
133,대전,2018-11-15 07:00,3.3,,1.6,95,
133,대전,2018-11-15 08:00,3.4,,.1,94,
133,대전,2018-11-15 09:00,5.9,,.2,92,
133,대전,2018-11-15 10:00,8.6,,1,79,
133,대전,2018-11-15 11:00,10.6,,.5,71,
133,대전,2018-11-15 12:00,13.2,,.3,63,
133,대전,2018-11-15 13:00,14.9,,.9,56,
133,대전,2018-11-15 14:00,15.7,,1.1,53,
133,대전,2018-11-15 15:00,16.3,,.5,48,
133,대전,2018-11-15 16:00,16.4,,.9,46,
133,대전,2018-11-15 17:00,14.4,,.8,52,
133,대전,2018-11-15 18:00,12.8,,1,60,
133,대전,2018-11-15 19:00,11.6,,1.2,67,
133,대전,2018-11-15 20:00,10.2,,.4,74,
133,대전,2018-11-15 21:00,9.3,,.8,78,
133,대전,2018-11-15 22:00,8.3,,.5,81,
133,대전,2018-11-15 23:00,7.5,,1.2,84,
133,대전,2018-11-16 00:00,7,,.6,87,
133,대전,2018-11-16 01:00,6.6,,.7,87,
133,대전,2018-11-16 02:00,6.8,,.6,87,
133,대전,2018-11-16 03:00,6.9,,.8,87,
133,대전,2018-11-16 04:00,6.6,,.4,88,
133,대전,2018-11-16 05:00,6.4,,.3,90,
133,대전,2018-11-16 06:00,6.3,,.7,90,
133,대전,2018-11-16 07:00,6.4,,.5,92,
133,대전,2018-11-16 08:00,6.8,,.2,91,
133,대전,2018-11-16 09:00,7.7,,.7,89,
133,대전,2018-11-16 10:00,8.9,,.3,84,
133,대전,2018-11-16 11:00,10.2,,.6,77,
133,대전,2018-11-16 12:00,11.7,,1,73,
133,대전,2018-11-16 13:00,12.4,,.9,60,
133,대전,2018-11-16 14:00,13.9,,1,51,
133,대전,2018-11-16 15:00,14,,.2,50,
133,대전,2018-11-16 16:00,13.5,,.4,53,
133,대전,2018-11-16 17:00,12.8,,.7,55,
133,대전,2018-11-16 18:00,11.9,,.6,64,
133,대전,2018-11-16 19:00,11.8,,.7,66,
133,대전,2018-11-16 20:00,11.3,,1,69,
133,대전,2018-11-16 21:00,10.7,,1.8,77,
133,대전,2018-11-16 22:00,10.2,,2.9,80,
133,대전,2018-11-16 23:00,9.4,,1.3,82,
133,대전,2018-11-17 00:00,8.3,,1.9,80,
133,대전,2018-11-17 01:00,7.1,,.7,80,
133,대전,2018-11-17 02:00,6.4,,1.4,81,
133,대전,2018-11-17 03:00,5.5,,1.6,78,
133,대전,2018-11-17 04:00,4.7,,1.8,75,
133,대전,2018-11-17 05:00,3.6,,1.8,78,
133,대전,2018-11-17 06:00,2.8,,1.3,84,
133,대전,2018-11-17 07:00,2.4,,.3,86,
133,대전,2018-11-17 08:00,2.4,,.1,87,
133,대전,2018-11-17 09:00,4.5,,.2,79,
133,대전,2018-11-17 10:00,7.2,,.7,70,
133,대전,2018-11-17 11:00,8.7,,2,61,
133,대전,2018-11-17 12:00,10.6,,1.9,54,
133,대전,2018-11-17 13:00,11.9,,.8,43,
133,대전,2018-11-17 14:00,12.7,,1.9,38,
133,대전,2018-11-17 15:00,12.8,,1.2,29,
133,대전,2018-11-17 16:00,12.7,,1.8,31,
133,대전,2018-11-17 17:00,11,,.9,41,
133,대전,2018-11-17 18:00,8.9,,1.3,39,
133,대전,2018-11-17 19:00,7.5,,1.8,35,
133,대전,2018-11-17 20:00,6.5,,.8,40,
133,대전,2018-11-17 21:00,5.4,,.6,51,
133,대전,2018-11-17 22:00,5.1,,1.3,57,
133,대전,2018-11-17 23:00,4.8,,.6,60,
133,대전,2018-11-18 00:00,4.1,,1.1,65,
133,대전,2018-11-18 01:00,3.8,,1.1,66,
133,대전,2018-11-18 02:00,3.1,,.5,69,
133,대전,2018-11-18 03:00,2.6,,1,74,
133,대전,2018-11-18 04:00,2,,.9,77,
133,대전,2018-11-18 05:00,1.6,,.7,78,
133,대전,2018-11-18 06:00,1.1,,.1,79,
133,대전,2018-11-18 07:00,1,,1.2,83,
133,대전,2018-11-18 08:00,1.1,,.6,83,
133,대전,2018-11-18 09:00,2.7,,.2,76,
133,대전,2018-11-18 10:00,4.1,,.3,74,
133,대전,2018-11-18 11:00,5.6,,.4,64,
133,대전,2018-11-18 12:00,7.4,,.4,53,
133,대전,2018-11-18 13:00,9.1,,1.7,49,
133,대전,2018-11-18 14:00,9.8,,.5,49,
133,대전,2018-11-18 15:00,10.7,,1.1,47,
133,대전,2018-11-18 16:00,10.8,,1.3,45,
133,대전,2018-11-18 17:00,9.4,,1,52,
133,대전,2018-11-18 18:00,8,,1,59,
133,대전,2018-11-18 19:00,6.9,,1.2,65,
133,대전,2018-11-18 20:00,6.8,,.5,65,
133,대전,2018-11-18 21:00,6.5,,.2,66,
133,대전,2018-11-18 22:00,5.9,,.2,68,
133,대전,2018-11-18 23:00,5.3,,1.1,74,
133,대전,2018-11-19 00:00,4.7,,1,78,
133,대전,2018-11-19 01:00,4.5,,.2,78,
133,대전,2018-11-19 02:00,4.6,,.8,81,
133,대전,2018-11-19 03:00,4.7,,.6,81,
133,대전,2018-11-19 04:00,4.9,,.6,81,
133,대전,2018-11-19 05:00,4.7,,1.3,83,
133,대전,2018-11-19 06:00,3.9,,1,86,
133,대전,2018-11-19 07:00,3.1,,.9,88,
133,대전,2018-11-19 08:00,2.8,,.6,89,
133,대전,2018-11-19 09:00,4.8,,.2,84,
133,대전,2018-11-19 10:00,7.9,,.8,70,
133,대전,2018-11-19 11:00,10.3,,1.2,59,
133,대전,2018-11-19 12:00,12.6,,1.7,54,
133,대전,2018-11-19 13:00,13.2,,1.8,39,
133,대전,2018-11-19 14:00,13.7,,2.8,37,
133,대전,2018-11-19 15:00,14.6,,1.4,37,
133,대전,2018-11-19 16:00,13.9,,1.8,39,
133,대전,2018-11-19 17:00,12.5,,1.3,47,
133,대전,2018-11-19 18:00,11.1,,2,50,
133,대전,2018-11-19 19:00,9.6,,1.1,55,
133,대전,2018-11-19 20:00,9.4,,.6,59,
133,대전,2018-11-19 21:00,9.4,,2.2,65,
133,대전,2018-11-19 22:00,8.7,,1.5,67,
133,대전,2018-11-19 23:00,8.3,,.6,59,
133,대전,2018-11-20 00:00,7.5,,1.3,56,
133,대전,2018-11-20 01:00,5.6,,1.1,62,
133,대전,2018-11-20 02:00,4.2,,1.3,64,
133,대전,2018-11-20 03:00,3.9,,.8,67,
133,대전,2018-11-20 04:00,3.2,,.5,60,
133,대전,2018-11-20 05:00,2.4,,.5,62,
133,대전,2018-11-20 06:00,1.6,,.4,65,
133,대전,2018-11-20 07:00,.8,,.9,71,
133,대전,2018-11-20 08:00,.8,,1.1,75,
133,대전,2018-11-20 09:00,2.8,,0,70,
133,대전,2018-11-20 10:00,6.4,,1.2,52,
133,대전,2018-11-20 11:00,8.8,,.8,39,
133,대전,2018-11-20 12:00,10.4,,1,28,
133,대전,2018-11-20 13:00,11.8,,1,24,
133,대전,2018-11-20 14:00,13.3,,.7,24,
133,대전,2018-11-20 15:00,13.7,,.5,22,
133,대전,2018-11-20 16:00,13.2,,.6,23,
133,대전,2018-11-20 17:00,11.9,,1.4,24,
133,대전,2018-11-20 18:00,9.3,,1.2,34,
133,대전,2018-11-20 19:00,8.3,,1.3,41,
133,대전,2018-11-20 20:00,6.8,,.8,46,
133,대전,2018-11-20 21:00,5.6,,.8,50,
133,대전,2018-11-20 22:00,4.5,,.6,57,
133,대전,2018-11-20 23:00,3.5,,1.2,63,
133,대전,2018-11-21 00:00,2.6,,.7,65,
133,대전,2018-11-21 01:00,2.3,,.4,67,
133,대전,2018-11-21 02:00,2,,1.1,70,
133,대전,2018-11-21 03:00,2.3,,.4,69,
133,대전,2018-11-21 04:00,2.2,,1.2,70,
133,대전,2018-11-21 05:00,2.2,,.3,68,
133,대전,2018-11-21 06:00,2.3,,1.4,72,
133,대전,2018-11-21 07:00,2.7,,.8,73,
133,대전,2018-11-21 08:00,3.4,,.7,72,
133,대전,2018-11-21 09:00,4.1,,.2,73,
133,대전,2018-11-21 10:00,5.9,,.4,64,
133,대전,2018-11-21 11:00,7.7,,.8,55,
133,대전,2018-11-21 12:00,9.1,,.8,49,
133,대전,2018-11-21 13:00,11.1,,.8,47,
133,대전,2018-11-21 14:00,8.4,,4.8,66,
133,대전,2018-11-21 15:00,7.2,,3.2,72,
133,대전,2018-11-21 16:00,6.6,,1.7,73,
133,대전,2018-11-21 17:00,5.9,,2.3,80,
133,대전,2018-11-21 18:00,5,.2,2.7,82,
133,대전,2018-11-21 19:00,4.1,,2.7,88,
133,대전,2018-11-21 20:00,3.9,,1.4,89,
133,대전,2018-11-21 21:00,3.7,.2,.1,88,
133,대전,2018-11-21 22:00,3.5,,.3,88,
133,대전,2018-11-21 23:00,3,,1,89,
133,대전,2018-11-22 00:00,3,,.3,89,
133,대전,2018-11-22 01:00,2.7,,.5,89,
133,대전,2018-11-22 02:00,2.1,,.8,92,
133,대전,2018-11-22 03:00,1.7,,.5,93,
133,대전,2018-11-22 04:00,1.1,,2.3,83,
133,대전,2018-11-22 05:00,.3,,.7,70,
133,대전,2018-11-22 06:00,-.3,,1.3,73,
133,대전,2018-11-22 07:00,-.6,,1.1,76,
133,대전,2018-11-22 08:00,-.5,,.9,75,
133,대전,2018-11-22 09:00,1.7,,.9,55,
133,대전,2018-11-22 10:00,4,,.9,40,
133,대전,2018-11-22 11:00,5.4,,2.7,34,
133,대전,2018-11-22 12:00,6.8,,2.1,32,
133,대전,2018-11-22 13:00,7.8,,3.3,28,
133,대전,2018-11-22 14:00,8.5,,3.4,31,
133,대전,2018-11-22 15:00,9.1,,4,32,
133,대전,2018-11-22 16:00,8.2,,3.6,37,
133,대전,2018-11-22 17:00,6.3,,1.9,46,
133,대전,2018-11-22 18:00,5.2,,1.1,51,
133,대전,2018-11-22 19:00,5.1,,1.5,57,
133,대전,2018-11-22 20:00,4.6,,.6,61,
133,대전,2018-11-22 21:00,3.9,,1.1,66,
133,대전,2018-11-22 22:00,3.1,,.9,69,
133,대전,2018-11-22 23:00,2.7,,1.5,74,
133,대전,2018-11-23 00:00,2,,1.4,76,
133,대전,2018-11-23 01:00,.9,,1,80,
133,대전,2018-11-23 02:00,.2,,1.1,72,
133,대전,2018-11-23 03:00,-.1,,2,70,
133,대전,2018-11-23 04:00,-.8,,.9,70,
133,대전,2018-11-23 05:00,-1.6,,1.1,68,
133,대전,2018-11-23 06:00,-2,,.4,67,
133,대전,2018-11-23 07:00,-2.1,,.5,72,
133,대전,2018-11-23 08:00,-2.3,,.8,71,
133,대전,2018-11-23 09:00,0,,.5,68,
133,대전,2018-11-23 10:00,3,,.8,43,
133,대전,2018-11-23 11:00,4.8,,.8,37,
133,대전,2018-11-23 12:00,6.8,,2.3,31,
133,대전,2018-11-23 13:00,7.8,,2.6,23,
133,대전,2018-11-23 14:00,7.9,,2.3,22,
133,대전,2018-11-23 15:00,7.6,,1.3,28,
133,대전,2018-11-23 16:00,7.1,,1.4,29,
133,대전,2018-11-23 17:00,6,,.8,34,
133,대전,2018-11-23 18:00,4.7,,.6,38,
133,대전,2018-11-23 19:00,3.4,,1.3,46,
133,대전,2018-11-23 20:00,2.6,,.9,50,
133,대전,2018-11-23 21:00,1.9,,.8,54,
133,대전,2018-11-23 22:00,1,,1.1,59,
133,대전,2018-11-23 23:00,.4,,1.6,63,
133,대전,2018-11-24 00:00,.2,,1.2,65,
133,대전,2018-11-24 01:00,.2,,1.3,66,
133,대전,2018-11-24 02:00,.3,,.2,66,
133,대전,2018-11-24 03:00,.8,,1.5,66,
133,대전,2018-11-24 04:00,.8,,.9,68,
133,대전,2018-11-24 05:00,1.3,,.9,68,
133,대전,2018-11-24 06:00,2.2,0,.5,62,
133,대전,2018-11-24 07:00,2.5,,.4,62,
133,대전,2018-11-24 08:00,2.4,,.9,79,
133,대전,2018-11-24 09:00,2.4,2.2,.6,88,
133,대전,2018-11-24 10:00,2.6,,.9,91,
133,대전,2018-11-24 11:00,2.9,,.6,94,
133,대전,2018-11-24 12:00,3,7.8,1.7,96,
133,대전,2018-11-24 13:00,4.5,,1.5,94,
133,대전,2018-11-24 14:00,5.4,,.5,91,
133,대전,2018-11-24 15:00,6.4,.1,.7,89,
133,대전,2018-11-24 16:00,6.6,,.2,87,
133,대전,2018-11-24 17:00,6.1,,.8,90,
133,대전,2018-11-24 18:00,5.6,,1.3,93,
133,대전,2018-11-24 19:00,5.5,,.8,94,
133,대전,2018-11-24 20:00,5.5,,1,93,
133,대전,2018-11-24 21:00,5.4,,1.1,94,
133,대전,2018-11-24 22:00,5.4,,.5,95,
133,대전,2018-11-24 23:00,5.1,,.5,95,
133,대전,2018-11-25 00:00,5.3,,.1,95,
133,대전,2018-11-25 01:00,5.3,,.7,95,
133,대전,2018-11-25 02:00,5.2,,.4,95,
133,대전,2018-11-25 03:00,5.2,,0,95,
133,대전,2018-11-25 04:00,5.3,,.6,96,
133,대전,2018-11-25 05:00,5.3,,0,95,
133,대전,2018-11-25 06:00,5.4,,.3,95,
133,대전,2018-11-25 07:00,5.5,,0,96,
133,대전,2018-11-25 08:00,5.7,,.2,96,
133,대전,2018-11-25 09:00,6.2,,.5,96,
133,대전,2018-11-25 10:00,6.8,,1.1,93,
133,대전,2018-11-25 11:00,7.7,,1.1,86,
133,대전,2018-11-25 12:00,8.8,,.4,78,
133,대전,2018-11-25 13:00,10.5,,1.1,61,
133,대전,2018-11-25 14:00,11.3,,.8,61,
133,대전,2018-11-25 15:00,11.1,,.8,59,
133,대전,2018-11-25 16:00,11,,.4,63,
133,대전,2018-11-25 17:00,10.1,,.9,64,
133,대전,2018-11-25 18:00,8.9,,1.1,68,
133,대전,2018-11-25 19:00,7.8,,1.1,75,
133,대전,2018-11-25 20:00,6.9,,.4,81,
133,대전,2018-11-25 21:00,5.7,,1.2,85,
133,대전,2018-11-25 22:00,5,,.4,87,
133,대전,2018-11-25 23:00,4.4,,0,90,
133,대전,2018-11-26 00:00,3.7,,1,92,
133,대전,2018-11-26 01:00,3.2,,.2,93,
133,대전,2018-11-26 02:00,2.7,,.9,94,
133,대전,2018-11-26 03:00,2.2,,.4,95,
133,대전,2018-11-26 04:00,1.8,,1,96,
133,대전,2018-11-26 05:00,1.3,,.5,96,
133,대전,2018-11-26 06:00,1.6,,.4,98,
133,대전,2018-11-26 07:00,1.6,,.3,98,
133,대전,2018-11-26 08:00,1.7,,.4,98,
133,대전,2018-11-26 09:00,2.4,,.3,98,
133,대전,2018-11-26 10:00,3,,.3,98,
133,대전,2018-11-26 11:00,4.6,,.9,98,
133,대전,2018-11-26 12:00,8.4,,.6,80,
133,대전,2018-11-26 13:00,11,,.9,63,
133,대전,2018-11-26 14:00,13,,.9,54,
133,대전,2018-11-26 15:00,14.2,,.6,52,
133,대전,2018-11-26 16:00,13.2,,1.8,56,
133,대전,2018-11-26 17:00,11.6,,1,60,
133,대전,2018-11-26 18:00,10.2,,1.1,65,
133,대전,2018-11-26 19:00,8.4,,.8,73,
133,대전,2018-11-26 20:00,7.1,,1.5,79,
133,대전,2018-11-26 21:00,6.1,,.8,82,
133,대전,2018-11-26 22:00,5,,1.3,85,
133,대전,2018-11-26 23:00,4.2,,1.5,88,
133,대전,2018-11-27 00:00,3.7,,.2,90,
133,대전,2018-11-27 01:00,3.1,,.9,92,
133,대전,2018-11-27 02:00,2.7,,.8,93,
133,대전,2018-11-27 03:00,2.2,,1,94,
133,대전,2018-11-27 04:00,1.9,,.8,95,
133,대전,2018-11-27 05:00,1.2,,1.2,96,
133,대전,2018-11-27 06:00,.9,,1,96,
133,대전,2018-11-27 07:00,.6,,.5,97,
133,대전,2018-11-27 08:00,.6,,1.2,97,
133,대전,2018-11-27 09:00,2.6,,.2,97,
133,대전,2018-11-27 10:00,5.4,,.1,91,
133,대전,2018-11-27 11:00,8.8,,.6,79,
133,대전,2018-11-27 12:00,11.7,,1.1,64,
133,대전,2018-11-27 13:00,13.7,,.4,61,
133,대전,2018-11-27 14:00,13.7,,3.8,65,
133,대전,2018-11-27 15:00,13.6,,2.3,66,
133,대전,2018-11-27 16:00,13.4,,1.9,68,
133,대전,2018-11-27 17:00,12.8,,.8,72,
133,대전,2018-11-27 18:00,12.2,,.9,76,
133,대전,2018-11-27 19:00,11.7,,1.3,79,
133,대전,2018-11-27 20:00,10.8,,.4,82,
133,대전,2018-11-27 21:00,10.1,,.8,86,
133,대전,2018-11-27 22:00,9.5,,.6,88,
133,대전,2018-11-27 23:00,8.6,,1,91,
133,대전,2018-11-28 00:00,8,,1.2,82,
133,대전,2018-11-28 01:00,7.2,,1.5,62,
133,대전,2018-11-28 02:00,5.9,,.5,64,
133,대전,2018-11-28 03:00,5.2,,.2,56,
133,대전,2018-11-28 04:00,4.5,,.8,51,
133,대전,2018-11-28 05:00,3.9,,.9,49,
133,대전,2018-11-28 06:00,3.5,,1.1,46,
133,대전,2018-11-28 07:00,2.9,,.4,51,
133,대전,2018-11-28 08:00,3.4,,.6,54,
133,대전,2018-11-28 09:00,4.2,,.8,52,
133,대전,2018-11-28 10:00,4.9,,.4,46,
133,대전,2018-11-28 11:00,5.8,,.8,43,
133,대전,2018-11-28 12:00,6.8,,1.3,37,
133,대전,2018-11-28 13:00,7.6,,1.7,33,
133,대전,2018-11-28 14:00,9.7,,1.1,27,
133,대전,2018-11-28 15:00,10.1,,1.2,22,
133,대전,2018-11-28 16:00,10.6,,1.8,22,
133,대전,2018-11-28 17:00,8.7,,.8,23,
133,대전,2018-11-28 18:00,6.9,,.7,28,
133,대전,2018-11-28 19:00,5.8,,1.1,36,
133,대전,2018-11-28 20:00,4.6,,1.4,43,
133,대전,2018-11-28 21:00,3.6,,.8,47,
133,대전,2018-11-28 22:00,2.9,,.8,50,
133,대전,2018-11-28 23:00,2.3,,.8,53,
133,대전,2018-11-29 00:00,1.5,,.5,59,
133,대전,2018-11-29 01:00,1.3,,.7,63,
133,대전,2018-11-29 02:00,.6,,.2,64,
133,대전,2018-11-29 03:00,.4,,1.1,70,
133,대전,2018-11-29 04:00,0,,1,70,
133,대전,2018-11-29 05:00,-.1,,.8,74,
133,대전,2018-11-29 06:00,-.6,,.6,75,
133,대전,2018-11-29 07:00,-.7,,.2,77,
133,대전,2018-11-29 08:00,-.7,,.9,79,
133,대전,2018-11-29 09:00,.9,,1,75,
133,대전,2018-11-29 10:00,3.2,,.8,67,
133,대전,2018-11-29 11:00,5.9,,1,55,
133,대전,2018-11-29 12:00,7.7,,.9,47,
133,대전,2018-11-29 13:00,8.8,,.5,39,
133,대전,2018-11-29 14:00,8.9,,.3,39,
133,대전,2018-11-29 15:00,8.8,,1,33,
133,대전,2018-11-29 16:00,9.4,,1.5,35,
133,대전,2018-11-29 17:00,9.2,,.8,36,
133,대전,2018-11-29 18:00,8.7,,.6,46,
133,대전,2018-11-29 19:00,8.5,,.5,47,
133,대전,2018-11-29 20:00,7.6,,.9,50,
133,대전,2018-11-29 21:00,6.6,,.8,45,
133,대전,2018-11-29 22:00,5.4,,.9,51,
133,대전,2018-11-29 23:00,5.4,,.3,49,
133,대전,2018-11-30 00:00,5.2,,.9,53,
133,대전,2018-11-30 01:00,5.3,,.4,57,
133,대전,2018-11-30 02:00,5.4,,.5,56,
133,대전,2018-11-30 03:00,5.1,,.5,58,
133,대전,2018-11-30 04:00,4.3,,.1,63,
133,대전,2018-11-30 05:00,3.8,,.7,67,
133,대전,2018-11-30 06:00,2.7,,.3,72,
133,대전,2018-11-30 07:00,2,,.3,74,
133,대전,2018-11-30 08:00,1.4,,.4,79,
133,대전,2018-11-30 09:00,2.9,,.2,74,
133,대전,2018-11-30 10:00,5.6,,1,58,
133,대전,2018-11-30 11:00,7.3,,.9,50,
133,대전,2018-11-30 12:00,9,,1.1,47,
133,대전,2018-11-30 13:00,10.5,,.9,43,
133,대전,2018-11-30 14:00,10.4,,1.6,41,
133,대전,2018-11-30 15:00,11,,1.6,39,
133,대전,2018-11-30 16:00,11.4,,.5,39,
133,대전,2018-11-30 17:00,9.4,,.9,46,
133,대전,2018-11-30 18:00,7.9,,1.2,52,
133,대전,2018-11-30 19:00,5.8,,.8,59,
133,대전,2018-11-30 20:00,5.3,,.7,57,
133,대전,2018-11-30 21:00,4.6,,1,60,
133,대전,2018-11-30 22:00,3.9,,.6,63,
133,대전,2018-11-30 23:00,3.3,,.7,68,
133,대전,2018-12-01 00:00,2.6,,.6,73,
133,대전,2018-12-01 01:00,1.8,,1.1,76,
133,대전,2018-12-01 02:00,1.6,,.4,75,
133,대전,2018-12-01 03:00,1.6,,.5,77,
133,대전,2018-12-01 04:00,1.3,,.9,81,
133,대전,2018-12-01 05:00,1.2,,1,82,
133,대전,2018-12-01 06:00,1.2,,0,81,
133,대전,2018-12-01 07:00,1.1,,1.2,82,
133,대전,2018-12-01 08:00,1.3,,.3,81,
133,대전,2018-12-01 09:00,2.3,,.5,81,
133,대전,2018-12-01 10:00,3.6,,.1,76,
133,대전,2018-12-01 11:00,5.5,,0,66,
133,대전,2018-12-01 12:00,7.7,,1,56,
133,대전,2018-12-01 13:00,9.9,,1.5,55,
133,대전,2018-12-01 14:00,11.5,,1.4,49,
133,대전,2018-12-01 15:00,11.5,,.5,47,
133,대전,2018-12-01 16:00,11.5,,.9,47,
133,대전,2018-12-01 17:00,10.1,,.9,50,
133,대전,2018-12-01 18:00,8.4,,.7,59,
133,대전,2018-12-01 19:00,7.3,,.6,63,
133,대전,2018-12-01 20:00,6.6,,.8,66,
133,대전,2018-12-01 21:00,5.6,,1,70,
133,대전,2018-12-01 22:00,4.5,,.2,76,
133,대전,2018-12-01 23:00,3.7,,1.1,80,
133,대전,2018-12-02 00:00,3,,.6,83,
133,대전,2018-12-02 01:00,2.6,,.7,85,
133,대전,2018-12-02 02:00,2,,1.1,87,
133,대전,2018-12-02 03:00,1.6,,.6,88,
133,대전,2018-12-02 04:00,1.5,,.9,89,
133,대전,2018-12-02 05:00,1.1,,0,90,
133,대전,2018-12-02 06:00,.9,,.9,91,
133,대전,2018-12-02 07:00,.7,,.1,91,
133,대전,2018-12-02 08:00,.7,,.5,91,
133,대전,2018-12-02 09:00,1.9,,1.2,89,
133,대전,2018-12-02 10:00,5.5,,.2,80,
133,대전,2018-12-02 11:00,8.6,,.4,70,
133,대전,2018-12-02 12:00,9.6,,.3,67,
133,대전,2018-12-02 13:00,12,,.5,60,
133,대전,2018-12-02 14:00,13.9,,1,54,
133,대전,2018-12-02 15:00,14.6,,2.2,54,
133,대전,2018-12-02 16:00,14.8,,1.3,53,
133,대전,2018-12-02 17:00,13.2,,2,58,
133,대전,2018-12-02 18:00,12.7,,.9,60,
133,대전,2018-12-02 19:00,11.9,,.4,64,
133,대전,2018-12-02 20:00,11.5,,1.3,66,
133,대전,2018-12-02 21:00,11.6,,1.4,67,
133,대전,2018-12-02 22:00,11.6,,2.3,68,
133,대전,2018-12-02 23:00,11.5,,1.1,70,
133,대전,2018-12-03 00:00,10.8,,.7,73,
133,대전,2018-12-03 01:00,10.4,,1.2,74,
133,대전,2018-12-03 02:00,9.8,,.7,78,
133,대전,2018-12-03 03:00,10.1,,1.1,77,
133,대전,2018-12-03 04:00,9.8,,.3,82,
